timestamp,total_time_ms,visibility_time_ms,gap_time_ms,node_iteration_time_ms,node_count,fps,gaps_processed,angles_processed,nodes_checked,nodes_skipped,probabilities_assigned
2025-06-03T13:56:07.748031,5082.3866369901225,0.0,5068.7756090046605,5068.069587898208,11762,0.19454874098300934,15,315,3682665,22365,34540
2025-06-03T13:56:12.921436,5042.723485006718,0.0,5026.99345300789,5026.365156911197,11762,0.19454874098300934,15,315,3682665,22365,34540
2025-06-03T13:56:17.866285,4826.266891992418,0.0,4811.92396300321,4811.500535986852,11762,0.19454874098300934,15,315,3682665,22365,34540
2025-06-03T13:56:22.950175,4956.079954004963,0.0,4939.66718899901,4939.169588047662,11762,0.19454874098300934,15,315,3682665,22365,34540
2025-06-03T13:56:28.195870,5124.654696002835,0.0,5108.532061000005,5107.707111004856,11762,0.19454874098300934,15,315,3682665,22365,34540
2025-06-03T13:56:33.385545,5053.810417986824,0.0,5037.844673002837,5037.043060030555,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:56:38.638223,5122.914837003918,0.0,5108.651716000168,5107.7957659290405,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:56:43.992132,5227.777302003233,0.0,5211.592663006741,5210.7001489494,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:56:49.533504,5376.178783000796,0.0,5360.168872997747,5359.012046130374,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:56:54.867624,5186.975121992873,0.0,5171.7105800053105,5170.6473018130055,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:57:00.336825,5340.140713000437,0.0,5324.047721005627,5323.1058549718,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:57:06.122695,5644.743391996599,0.0,5624.649803998182,5623.364022991154,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:57:11.932126,5664.503050007625,0.0,5644.51747899875,5643.190431932453,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:57:18.018062,5929.468778995215,0.0,5911.992362001911,5910.333558029379,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:57:23.766498,5613.334239998949,0.0,5597.303820992238,5595.788198086666,11762,0.1940353512763977,15,315,3682665,22365,34540
2025-06-03T13:57:29.602863,5685.90701300127,0.0,5667.365211993456,5665.921082065324,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:57:35.308510,5560.514144002809,0.0,5544.920088010258,5543.54095722374,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:57:40.714287,5259.719141991809,0.0,5241.7449110071175,5240.799344945117,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:57:46.526139,5669.948109003599,0.0,5653.685208992101,5652.21411595121,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:57:52.196791,5535.221640995587,0.0,5515.943389997119,5514.605054006097,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:57:57.702049,5361.6529230057495,0.0,5346.283907987527,5345.180779026123,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:58:03.318019,5476.319888999569,0.0,5460.558567996486,5459.169231005944,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:58:08.846121,5395.000506992801,0.0,5378.914196000551,5377.651416085428,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:58:14.659185,5680.293281999184,0.0,5663.920182007132,5662.52596610866,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:58:19.787699,4988.872494999669,0.0,4975.507260009181,4974.743304017466,11762,0.1799532175064087,15,315,3682665,22365,34540
2025-06-03T13:58:25.411306,5499.379772998509,0.0,5482.183647007332,5480.967052950291,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:58:30.873451,5326.875961996848,0.0,5311.494474997744,5310.3405790170655,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:58:36.034905,5030.238144987379,0.0,5014.834408997558,5014.084780064877,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:58:41.171067,5003.9877079980215,0.0,4988.2815449964255,4987.66473204887,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:58:46.248242,4950.0911030045245,0.0,4935.076445995946,4934.353813805501,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:58:51.706528,5338.111564997234,0.0,5322.18095799908,5321.286042017164,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:58:57.600716,5752.230630008853,0.0,5725.2106750092935,5723.793991011917,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:59:03.545859,5758.170434011845,0.0,5740.543349995278,5738.988105949829,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:59:09.553804,5843.254221996176,0.0,5822.951748996275,5821.4183110249,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:59:15.338850,5636.2229750084225,0.0,5619.870384995011,5618.510942935245,11762,0.17850449681282043,15,315,3682665,22365,34540
2025-06-03T13:59:21.382641,5902.977967998595,0.0,5883.5878770041745,5881.958024023334,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T13:59:26.736002,5207.111823998275,0.0,5187.954502005596,5187.042254940025,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T13:59:32.600992,5711.897476998274,0.0,5695.209178011282,5693.823998051812,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T13:59:38.705562,5979.930949004483,0.0,5962.926697000512,5961.286890073097,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T13:59:44.702740,5861.433439000393,0.0,5842.486053996254,5840.908016019966,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T13:59:50.853445,6009.855351003353,0.0,5990.735148006934,5989.159601027495,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T13:59:57.379748,6370.619004999753,0.0,6355.771791990264,6354.048565815901,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T14:00:02.457153,4956.163224996999,0.0,4943.60755199159,4943.064831852098,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T14:00:07.372187,4792.622474007658,0.0,4777.857060005772,4777.426615866716,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T14:00:12.302870,4809.966057000565,0.0,4795.078709008521,4794.728720036801,11762,0.18001475930213928,15,315,3682665,22365,34540
2025-06-03T14:00:17.262446,4836.825639999006,0.0,4822.0636289916,4821.597245827434,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:22.143225,4762.1378369949525,0.0,4749.148008006159,4748.7547741038725,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:27.106319,4837.816286002635,0.0,4820.865798013983,4820.372964008129,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:32.058859,4827.476428996306,0.0,4813.859436995699,4813.402460000361,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:36.926309,4747.888226003852,0.0,4732.915226995829,4732.543160003843,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:41.803202,4760.179787001107,0.0,4747.31725800666,4746.929153916426,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:46.902719,4979.474496998591,0.0,4964.895677010645,4964.274539102917,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:51.929580,4906.611548998626,0.0,4892.51762200729,4891.938050859608,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:00:56.837252,4784.3368039903,0.0,4768.405381997582,4768.038871028693,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:01:01.693457,4728.812792993267,0.0,4715.502685998217,4715.13611098635,11762,0.17555254697799683,15,315,3682665,22365,34540
2025-06-03T14:01:06.545312,4728.699901999789,0.0,4713.530961002107,4713.15739795682,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:11.471525,4798.521584001719,0.0,4785.86835799797,4785.500299956766,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:16.370650,4778.39459599636,0.0,4764.064132003114,4763.6881069338415,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:21.231787,4739.1634120140225,0.0,4724.954520992469,4724.409230882884,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:26.124149,4774.697411994566,0.0,4760.087196002132,4759.720119021949,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:31.100861,4850.187321004341,0.0,4837.4042689974885,4836.9433318439405,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:35.969055,4746.994878005353,0.0,4731.556086000637,4731.164667129633,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:40.832268,4741.05049901118,0.0,4727.932509005768,4727.522286048043,11762,0.20246194303035736,15,315,3682665,22365,34540
2025-06-03T14:01:45.732562,4776.915680995444,0.0,4762.722779996693,4762.239177129231,11762,0.20246194303035736,15,315,3682665,22365,34540
